,author,developer_reply,review,review_date,reviewer_ratings,star
10,고먐미처돌이,, 로그인을 하고 새로 회원가입을 해도 저랑은 상관없는 아예 처음 보는 사람과 계정이 연동되네요 이거 빼고 다른 불편한점은 없긴 개뿔 프로필 바꾸려고 해도 오류라고 다시 하라고 하고 새로고침 하고 다시 해도 안돼고 지우고 다사 해도 안돼고 와이파이 최대로 하고 다시 해봐도 안돼고 뭘 어쩌라는거죠 저희 할머니도 이것보단 더 잘만들었겠네요 앱을 쓰라는거에요 말라는거에요 적어도 쓸순 있게해야지 자기들 이익만 챙기고 사람들 이익도 생각해야죠 진짜 개같아서 다신 안쓸거고요 별점 1점주기도 싫네요.,2021년 2월 2일,51,별표 5개 만점에 1개를 받았습니다.
11,하봄 리,, 아니;; 어느날부터 갑자기 계정확인 때문에 이메일 주소 남겨서 인증코드 보내준다니까 계속 안오네요 그거 때문에 지금 못쓰고 있습니다 페북을;; 인증코좀 제발 보내주세요 말로만 하지 말고;;,2021년 2월 2일,51,별표 5개 만점에 1개를 받았습니다.
12,정지은,, 갑자기 며칠전부터 동영상보는 메뉴가 사라졌는데 바로가기 메뉴 설정에도 없고 아무리 뒤져봐도 없어서 업데이트도 해봤지만 없어요 동영상 본다고 페이스북 하는건데 왜이러는거죠 저만 그러는게 아니던데ㅜ,2021년 1월 23일,51,별표 5개 만점에 1개를 받았습니다.
13,이재윤,, 원래 바로가기 메뉴에 Watch메뉴가 있었는데 갑자기 없어졌네요. 설정에서도 못바꾸니 너무불편합니다. 다시 추가해 주시면 더 좋게 사용할수있을것같습니다. 다시 추가 부탁드립니다.,2021년 1월 26일,53,별표 5개 만점에 3개를 받았습니다.
14,김승원,, 최악임ㅋㅋㅋ 해킹되서 막으려고 들어가려 했더니 비밀번호 찾기같은 간단한 기능을 비비꼬아놓고 주커버크 개ㅅㅋ가 틀림없음 최악의 인생낭비 앱 모든 과정이 불편함 그 자체임 ㅅ,2021년 2월 15일,51,별표 5개 만점에 1개를 받았습니다.
15,삐용삐용님 팬이에요 !!팬이라구요 !!,, 아니;;08이면 14세로 이용 가능한 나이인데 갑자기 이용불가 나이라고 뜨는건 뭔;;;개발자님 좀 어떻게 좀 해주십쇼;;,2021년 2월 15일,51,별표 5개 만점에 1개를 받았습니다.
16,류현우,, 아니 전회번호로 새 계정을 만들어서 로그인하려는데 예전에 구글계정으로 삭제한 계정이 뭐 본인 확인하기에 나오네요? 밑에 그 본인이 아닙니다 눌렀더니 연결이 끊겼다네요. 너무 화가 납니다,2021년 2월 10일,51,별표 5개 만점에 1개를 받았습니다.
17,최요한,, 새로고침 하면 3일전 업로드한 게시물 안보임 삭제후.다시설치 하면 그때 다시보임 그리고.쓰잘데기 없는 광고좀 없애라 조만간 싸이월드 나오면 사람들 싸이월드 로 갈아탄다고 하는데 정신차리길,2021년 2월 14일,51,별표 5개 만점에 1개를 받았습니다.
18,TXT만 바라봐 [MOA],, 진짜 암것도 안 누르고 피드 보고 있었는데 갑자기 로그아웃이 됬다는거;; 하... 진짜 페북 개판이다 뭐 이런 오류 로그아웃이 다 있음?,2021년 2월 5일,51,별표 5개 만점에 1개를 받았습니다.
19,그 녀석,, 로그인이 폰도 안돼고 컴퓨터도 안돼고 신분증 찍어서 보내도 답도 안 주고 비번이 틀려서 그런가 하고 들어가면 내폰으로 코드도 안주고 머하는 거임?,2021년 2월 15일,51,별표 5개 만점에 1개를 받았습니다.
20,- DoY,, 자꾸 한국어로 설정하는데 문제가 발생했다며 영어로 설정해서 사용해보라고 뜨면서 페북 접속이 안되네요 제가 한국인인데 왜 영어로 설정해야하나요? 요즘 웨이브도 그렇고 다들 왜들 이래요!진짜 ! 암튼 점검 요청드려요,2021년 2월 2일,51,별표 5개 만점에 1개를 받았습니다.
21,ᅡ아사으엉,," 아니 저는 왜 프로필 음악 설정하는 거에 가사도 안 뜨고 가사 뜰 수 있게 하는 것 자체가 안 떠요 그리고 또 다른 애들은 스토리 올릴 때도 사진 줄여서 올리던데 전 줄이기 자체도 안 되고요 젭알 어떻게 좀 해주세요 페북 개하기 싫어져요,,,",2021년 2월 7일,51,별표 5개 만점에 1개를 받았습니다.
22,아미예진,," 아니 갑자기 로그아웃이 되네요 그래서 제가 이메일, 비번, 인증코드도 댔는데 돌아오는 답은 신분증을 갖더 대라네요ㅋ전 미성년자라 신분증이 없어서 신분증 엄마꺼 갖다 댔거든요? 근데 전 이 앱을 사용 못한다고 30안에 계정이 사라진다네요;;;;;; 그래서 앱을 지우고 태블릿에 지금 설치 중입니다",2021년 2월 1일,53,별표 5개 만점에 3개를 받았습니다.
23,ᆞᆞ,," 로그인을 해도 다른곳에는 사용이 안됀다 뭔 이런게 다있어? 완전 .. 차라리 인스타가 나아요~! 이건 완전 못쓰는 맵이네 제작자님 답글을 달아서 복구해주시던가 , 아니면 복구를 도와주던가 그걸 어뜨케 모은 나의 계정인데 ㅋㅋㅋ...., 얼른 도와주세요",2021년 2월 6일,52,별표 5개 만점에 2개를 받았습니다.
24,박솔민,, 갤럭시s21울트라 512로 바꿨는대 스크롤하거나 동영상을 재생하면 튕기는대 여간 답답한게아니에여.... 다른어플에서는 튕김현상 아직 한번도 일어난적없는대 페북만그러내요 빠른 조치좀 해주세요,2021년 2월 5일,51,별표 5개 만점에 1개를 받았습니다.
25,Yg YG,, 업데이트 이후로 어플이 실행되고 3~5초 정도 후에 꺼집니다... s21 울트라 사용중인데 페북 업뎃 전엔 그런 현상 없었는데 좀 불편하네여,2021년 2월 2일,51,별표 5개 만점에 1개를 받았습니다.
26,김민섭,, 노트20울트라 사용 중인데 기기 앱설정이랑 어플 앱설정 모두 알람 켜져있는데도 페이스북 알람만 오지않습니다. 어플에 들어가야만 알람에 숫자가 뜨네요. 오류 수정 부탁드립니다.,2021년 2월 9일,51,별표 5개 만점에 1개를 받았습니다.
27,소연,, 페이스북을 몇년동안 쓰고 있었습니다 근데 업데이트 한후 계속 튕김현상이 일어나고 로그인상태로 계속 돌아가요 이부분 빨리 개선해주세요,2021년 2월 4일,52,별표 5개 만점에 2개를 받았습니다.
28,강봉오,, 아니 업데이트를 그지같이 해서 동영상 더 보기 기능이 싹다 사라졌네 이래서 뭐 오랫동안 사용했던 유저들은 지우고 싶은 마음이 생겨 버려요,2021년 2월 15일,51,별표 5개 만점에 1개를 받았습니다.
29,Hojum Lee,, 업데이트 되고나서 바로가기에 watch 없어지고 없어진것을 알려주지도 않고 다시 추가도 못하네요 진짜 망한 업데이트인듯 만약 오류라면 빠르게 수정바랍니다 동영상 보려고 페북하는사람 많을텐데 왜 이런 패치를 했는지 참,2021년 1월 22일,51,별표 5개 만점에 1개를 받았습니다.
30,김지영,, 제작자님 실수로 좀고를 한번지워서 페북으로 가입하고 한번더 지워서 페북으로 다시 가입했는데 불법 어쩌구저쩌구 머 지워야한다 뜨기래 폰에있는 앱 거의다 지웠는데도 안돼서 비번도 바꾸고 계정도 다시찿아서. 로그인하고 들어가는데 불법 어쩌구가 계속떠요ㅠㅠ 전 페북으로 두번만 가입했는데. ㅠ불법으로 뜨는데 어떻게해요?,2021년 2월 10일,51,별표 5개 만점에 1개를 받았습니다.
31,콩이,, 계속 접속이 안됀다고 하고요 프로필도 못바꾸고 .. 좀 고쳐주세요 업뎃도 다했고 와이파이도 빵빵하고..그런데 페북을 못쓰니깐 좀 불편하네요,2021년 1월 28일,51,별표 5개 만점에 1개를 받았습니다.
32,라라이즈 Raise,, 처음에 페이스북 계정만들고 페이스북하다 실수로 페이스북 삭제해서 다시설치한 다음 로그인하고 들어오니까 스토리도 그 프로필사진 바꾸는것도 친구들도 다 안뜨고 아무것도 안되요 이거 쫌 고쳐주세요,2021년 1월 26일,51,별표 5개 만점에 1개를 받았습니다.
33,공룡쨩,, 한국어로 설정하는데 문제가 생겼다고 미국으로 설정하라는데 영어를 잘 못해서 그러는데 이것좀 해결해주세요 재접해도 안돼고..,2021년 2월 1일,51,별표 5개 만점에 1개를 받았습니다.
34,노선,, 흠 외허락도없이 앱들을 설치하시는지 지나가다보면 모르는앱들이생겨있음 딱바도 페이스북인데 난모르는앱이 생겨있을데 진짜깝짝 놀래요 앞으론 필요해서 깐다고하면 안된다고 할려나 하여튼 그래도 조금한 폰주인 안데 동의구하고 까세요 별하나,2021년 2월 11일,51,별표 5개 만점에 1개를 받았습니다.
35,바보멍청이,, @를 하면 상대방이 떠야 하는데 뜨지 않습니다. 다른 사람들은 다 뜨던데 저만 지금 한 달 넘게 안되는 것 같은데 고쳐주세요,2021년 1월 26일,51,별표 5개 만점에 1개를 받았습니다.
36,임진아,, 2005년도로 설정했더니 15세라면서 되지도 않고 인증코드를 보내주겠다며 이메일 주소를 남겼더니 아무리 기다려도 안오고 있어요..,2021년 2월 6일,51,별표 5개 만점에 1개를 받았습니다.
37,Hae Mi Kim,, 잘쓰고 있는데 갑자기 한국어 지원 왜안되죠? 영어로 사용하라고 하고 설정에서 한국어 체크해도 안되는 이유는 뭔가요?,2021년 2월 2일,55,별표 5개 만점에 5개를 받았습니다.
38,서현,, 아니 왜 계정이 로그아웃을 왜 게속하라고 하는거죠?그래서 로그아웃하고 바로 복구하려는데 로그인이 왜 안될까요?; 하..,2021년 2월 6일,51,별표 5개 만점에 1개를 받았습니다.
39,EH KIM,, 갤럭시S21울트라 사용중인데 어플 실행하기가 무섭게 바로 튕겨버립니다.. 사용할 수가 없네요 제발 개선 좀 해주세요,2021년 2월 5일,51,별표 5개 만점에 1개를 받았습니다.
40,뽀잉,, 하...갑자기 제가 존재하는 사람인지 확인을 한다고 셀카 영상을 찍으라고 그러시면 어쩌자는 겁니까...일단 찍어서 검토하는걸 누르긴 했는데 빨리 검토해주시면 좋겠네요.,2021년 1월 30일,51,별표 5개 만점에 1개를 받았습니다.
41,극마,, 다 괜찮고 좋습니다 하지만 년도 이상해서 고쳤는데 갑자기 로그아웃되고 여권도 찍었는데 아직 답이 없습니다 되도록 빨리 검토 해주시고 고생이 많습니다,2021년 2월 6일,54,별표 5개 만점에 4개를 받았습니다.
42,잉봉구라부,, 갤럭시 s21 울트라로 기기 변경후에 페이스북 앱튕김현상이 생겼네요. 예전에 아이폰도 이런적 있다던데 페이스북 오류인가요 조치 얼렁 취해주세요,2021년 2월 6일,52,별표 5개 만점에 2개를 받았습니다.
43,하!,, 다른 리뷰봐도 답글은 쓰지도않네 비밀번호 변경한적도 없는데 4개월전 변경됬다며 비밀번호 찾을라하는데 코드는 오지도않고 결국 한참 후 코드와서 치고 비밀번호 변경했더니 이기능을 사용할수없다며 스팸으로부터 커뮤니티를 보호하기위해 활동할수있는 빈도를 제한한다고 뜨네 그럼 로그인 하지말란 말인가요? 고객센터도 없고 뭐이딴게 다있지 ㅋㅋ 답을이라도 달아서 해결을 해주던가,2021년 2월 3일,51,별표 5개 만점에 1개를 받았습니다.
44,조잘민 짭,," 제발 도와주세요.. 제가 저번에 SNS에서 페이스북 계정을 입력하면 게임에서 보상을 준다는 광고를 봤거든요. 저는 그 내용을 보고 페이스북 계정을 입력했어요. 그런데 몇일 뒤에 갑자기 페이스북이 막혀버리고, 로그인을 계속 하는데도 불구하고 튕기더라고요. 제가 하는 모바일 게임이 3개 있는데 그 게임들이 전부 다 페이스북 계정이랑 연동이 돼있어요. 그 계정에 제가 돈을 많이 소비한 상태라 페이스북 계정이 없어지면 진짜 큰일 나요 ㅜㅜ 보니까 계정에 로그인이 계속 안 되면 28일 뒤에 영구적으로 비활성화 되는 거 같던데.. 이 글을 보...전체 리뷰제발 도와주세요.. 제가 저번에 SNS에서 페이스북 계정을 입력하면 게임에서 보상을 준다는 광고를 봤거든요. 저는 그 내용을 보고 페이스북 계정을 입력했어요. 그런데 몇일 뒤에 갑자기 페이스북이 막혀버리고, 로그인을 계속 하는데도 불구하고 튕기더라고요. 제가 하는 모바일 게임이 3개 있는데 그 게임들이 전부 다 페이스북 계정이랑 연동이 돼있어요. 그 계정에 제가 돈을 많이 소비한 상태라 페이스북 계정이 없어지면 진짜 큰일 나요 ㅜㅜ 보니까 계정에 로그인이 계속 안 되면 28일 뒤에 영구적으로 비활성화 되는 거 같던데.. 이 글을 보시고 페이스북 직원분들께서 부디 저를 도와주셨으면 좋겠어요..",2021년 2월 11일,53,별표 5개 만점에 3개를 받았습니다.
45,김정훈,, 페이스북 프로필화면에서 메세지보내기를 누르면 메신저 대화창이 공개되지않고 계정전환 화면이 자꾸 나와요 에러인가요?,2021년 1월 23일,51,별표 5개 만점에 1개를 받았습니다.
46,유현진,," 오류가 왜이리 많나요? 정보 수정도 제대로 안되고, 쿼리 수행이 안된다나 뭐라나. 가독성도 너무 떨어져요.",2021년 2월 7일,53,별표 5개 만점에 3개를 받았습니다.
47,오정민,, 로그인 내역에 로그인한 위치를 보니까 가지도 않았는디 ㅋㅋ 제주도 나 경기도에서 활동중이라고 이렇게 뜹니다..,2021년 1월 30일,51,별표 5개 만점에 1개를 받았습니다.
48,신예지,, 아니다좋은데 상태에노래올리고하는건맘대로하게해줘야지 어째카톡보다못할수잇어요 ㅡ 분발하세요 올리싶은노래찾을라고해도 없고ㅡ 되게불편하고 짜증나네요 ㅡ똑바로하세요일똑바로하라고요아셧어요?아까도페북안되서불편해서 짜증낫엇다고요,2021년 2월 2일,51,별표 5개 만점에 1개를 받았습니다.
49,오정환,, 링크 게시글 쓰면 링크는 올라가는데 글씨가 안 올라가서 기껏 쓴거 날려먹으면 짜증나겠죠? 읽기나하나? 이 말 한게 언젠데... 아직도. 그나마 불쌍해서 별 한개 덕쌓는다 생각하고 준다. 진짜...,2021년 1월 30일,51,별표 5개 만점에 1개를 받았습니다.
50,와드,," 비활풀어주세요 제발 해킹 당했었는데 복구가 안됩니다. 인스타도 안되고 각종 게임, 다 사라졌습니다. 복구해주세요",2021년 1월 27일,51,별표 5개 만점에 1개를 받았습니다.
51,04. 한 별,, 다른건 다 좋은데 뭐 계교 같은거 할때 다른 비밀번호로 폐북 로그인 하려고 하면 계속 아니라 하다가 인증번호 와서 했는데 계속 제 계정으로 만 들어와져요🤣,2021년 1월 29일,54,별표 5개 만점에 4개를 받았습니다.
52,[코준이]KORJUNI,, Ui를 좀 더 둥글하게 해주시고 핸드폰에서 들어갈 때 애니메이션 개선과 친구 검색할때 아이콘 개선 매신저 아이콘 개선 게시글 정리 등을 개선 바라고 업데이트 자주 바랍니다...!!,2021년 1월 23일,55,별표 5개 만점에 5개를 받았습니다.
53,박형준,, S21 플러스로 바꾼 뒤 페북이 한 몇번은 스크롤내리자마자 튕기네요 호환때문인가 이거 빨리 조치취해야될거같은데 너무 빡치네여,2021년 2월 13일,51,별표 5개 만점에 1개를 받았습니다.
54,재형유,, 안드로이드 사용하는데 업데이트 이후로 워치 기능이 없어졌는데 다시 생겼으면 좋겠네요 워치기능이 없으니 동영상 보는게 불편하네요,2021년 2월 6일,51,별표 5개 만점에 1개를 받았습니다.
55,댐댐,," 일단 넷상연애 좋지 않습니다 넷상은 연애하라고 있는것이 아닙니다 넷상에서는 진정한 사랑은 없습니다 넷상에서의 연애 당연히 외로워서 사귀는것 아닙니까?그리고 넷상에서는 서로의 얼굴,성격등 다양한걸 잘 모르는 상태입니다 그러니 아무리 외로우셔도 넷상에서는 절대로 연애하지 마세요 그리고 몇몇 남성분들 어린애들한테 잘하는짓입니다 부끄럽지도 않으십니까?대체 왜 그런짓을 하는지 도무지 이해가 안갑니다 초면부터 패드립에다가 섹드립하시면 좋습니까?지금 피해자들은 죄책감과 그 고통에 시달리고 있습니다 저는 그런 피해자들이 안타깝습니다 그런 피해자들...전체 리뷰일단 넷상연애 좋지 않습니다 넷상은 연애하라고 있는것이 아닙니다 넷상에서는 진정한 사랑은 없습니다 넷상에서의 연애 당연히 외로워서 사귀는것 아닙니까?그리고 넷상에서는 서로의 얼굴,성격등 다양한걸 잘 모르는 상태입니다 그러니 아무리 외로우셔도 넷상에서는 절대로 연애하지 마세요 그리고 몇몇 남성분들 어린애들한테 잘하는짓입니다 부끄럽지도 않으십니까?대체 왜 그런짓을 하는지 도무지 이해가 안갑니다 초면부터 패드립에다가 섹드립하시면 좋습니까?지금 피해자들은 죄책감과 그 고통에 시달리고 있습니다 저는 그런 피해자들이 안타깝습니다 그런 피해자들은 죄가 없는데도 죄책감에 시달리면 안됩니다 다들 아무나 친추받지 마시고 넷상에선 조심하세요 저는 여러분을 위한 말입니다 저도 한명의 피해자였기때문에 이런말을 하는겁니다 여긴 현실이 아닌 넷상입니다 넷상에서는 절대 아무도 믿지마세요 넷상은 하나의 가상공간입니다 지금 넷상에서 자칫하면 일이 커집니다 그러니 다들 넷상에서는 서로 베려하며 이앱을 사용합시다^^",2021년 2월 16일,53,별표 5개 만점에 3개를 받았습니다.
56,윤혜,, 어제까지 잘 사용 했는데 오늘 키니깐 한국어가 안됀다면서 영어로 쓰게 됐네요.. 와이파이도 잘 터지는데 다시시도는 안돼고 언어 사용을 바꿔도 안돼고 이유가 뭔지 도통 모르겠네요,2021년 2월 1일,54,별표 5개 만점에 4개를 받았습니다.
57,나무,, 아이디 만들지도 못해 전화번호 비활성화 당하면 페이스북아이디로 절때 게임 만들지 마세요 엄청 손해 페이스북이 계정도용해서 비활성화시키나 정보유출 위험 주민번호 찍어서 올려라가 정보유출이지,2021년 2월 12일,51,별표 5개 만점에 1개를 받았습니다.
58,요 플레,, 페북 스토리에 거기서 거기라는 노래를 추가 해주셨으면 하는 바램입니다.. 옛날 노래이지만 듣기 좋은 노래도 있어서요 ㅠ.ㅠ,2021년 2월 7일,54,별표 5개 만점에 4개를 받았습니다.
59,주찬민chu chan min,," 친구 요청이 온 후 친구 요청 온 것을 삭제했는데도 불구하고, 친구 신청왔다는 창이 계속 뜨네요.. 다시 눌렀더니 이미 친구 삭제가 되어있다고 뜨고요.. 밑에 의견들도 보니까 페이스북에 불만이 많던데.. 관리 좀 제대로 해주시길 바랍니다.. 관리 제대로 안하실거면 운영 접으시는것도 좋은 방법인 것 같네요..",2021년 1월 25일,51,별표 5개 만점에 1개를 받았습니다.
60,하트조준발사,, 동영상 보는곳이 없어졌나요??업데이트하고 나서 없어졌네요...ㅠㅠ 시간나면 들어가서 잘봤는데....다시 만들어주세요~~~~~빨리 동영상 보는거 다시 만들어주세요~~~!!!!,2021년 2월 4일,54,별표 5개 만점에 4개를 받았습니다.
61,이권진,, 왜 외국어 번역이 안되지요?? 번역은 둘째쳐도 댓글을 복사해서 번역기 돌려보려고 해도 드래그 자체가 안되던데... 폰어플이 이상한건지 외국어 번역기능이 없는것은 요즘같은 시대에 좀 뒤떨어지는것 같군요.,2021년 2월 8일,51,별표 5개 만점에 1개를 받았습니다.
62,밤폰,, 페이스북 계정을 실수로 탈퇴했는데요. 어제 계정이 삭제되었습니다. 혹시 계정을 다시 복구 해 주실 수 있으신가요...? 정말 의도치 않게 탈퇴 한 거라서요.,2021년 2월 5일,53,별표 5개 만점에 3개를 받았습니다.
63,반창고리.,, 다른 메뉴는 잘되는거 같은디 페이스북 페이지에 글 작성하려고 누르면 앱이 꺼지네요ㅠ 업데이트 되도 마찬가지에요ㅠ,2021년 2월 4일,51,별표 5개 만점에 1개를 받았습니다.
64,전승아,, 스토리 하이라이트 기능도 나만없고 스토리 올릴 때 글씨체가 두 개 뿐임 글씨체 좀 늘려주세요 그리고 업데이트 되면서 그런지 모르겠는데 타임라인 공개범위 설정이 안 보이네요 아 진짜 불편하다 ㅋㅋ,2021년 1월 31일,51,별표 5개 만점에 1개를 받았습니다.
65,박해랑,, 계정을 찾을 수가 없다고 하네요ㅠ 그렇다고 전화번호나 이메일이 틀린 것도 아닌데 말이죠ㅠ,2021년 2월 3일,51,별표 5개 만점에 1개를 받았습니다.
66,서인숙,, 페이스북 동영상 보는재미로 봤는데 메뉴에원래는 동영상 표시가 있었는데 사라졋네요 업데이트 전 이더 좋아요 아님동영상 볼수있게 메뉴에 전처럼 해주세요,2021년 1월 29일,51,별표 5개 만점에 1개를 받았습니다.
67,Jang Jason,, 업데이트 후에 갑자기 한국어로 설정할 수 없다는 오류가 표시됩니다. 해결해주세요,2021년 2월 1일,52,별표 5개 만점에 2개를 받았습니다.
68,훠나Huona,, 한 번 지웠더니 로그인이 안되네요 페이스북과 메신저 계정을 동일하게했는데 페이스북계정이 아니니 이 계정을 쓸꺼면 메신저로 가라 이런 식으로 나와요,2021년 2월 1일,51,별표 5개 만점에 1개를 받았습니다.
69,맹구,, 개발자님 제가 페이스북 개인정보를 수정 하다가 생일을 잘못눌러 신분증을요구하는 창이떠서 많이 당황을 했어요 신분증을 찍어 보내긴 했는데 게임을다 페이스북에 연동시켜놔서 게임도 제대로 못해요 돼도록이면 빨리 복구 시켜주세요 친구들이랑 페이스북도 해야돼고 게임도 같이 해야돼요....부탁합니다. (페이스북이름:김무성)제발 빨리 복구해주세요.............ㅠㅠ,2021년 2월 8일,55,별표 5개 만점에 5개를 받았습니다.
70,아이 수근아 왜 그러니!!,," 비밀번호를 아무리 이리저리 해도 안 되며, 프로필 수정하는데 계속 오류라고 떠서 바꾸지도 못 하는 중입니다. 좀 바꿔주시길 부탁드리겠습니다.",2021년 1월 31일,51,별표 5개 만점에 1개를 받았습니다.
71,이해솔,, 다른건 다 괜찮은데 요즘 다운로드 하고 한번 들어갔다가 나오면 안들어가지고요 다시 지웠다가 깔아도 반복이네요,2021년 1월 26일,55,별표 5개 만점에 5개를 받았습니다.
