,author,developer_reply,review,review_date,reviewer_ratings,star
40,박하영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 18일</span></div>안녕하세요, 당근마켓입니다.
오류로 인하여 서비스 이용에 불편을 드려 죄송합니다.

금일 02/18(금) 오전 11시 50분 ~ 1시 15분까지 약 1시간 25분 동안 데이터베이스 문제로 앱 전체의 접속 오류가 발생하였습니다.
갑작스러운 오류로 인해 많은 사용자분들의 서비스 이용에 불편을 끼쳐드린 점 깊은 사과의 말씀을 드립니다.

현재는 정상적으로 서비스 이용이 가능하도록 개선되었습니다.
추후에는 동일한 문제가 발생되지 않도록 노력하겠습니다.

다시 한 번 서비스 이용에 불편을 드려 진심으로 죄송합니다.
당근마켓 팀 드림</div>", 삼성폰 업데이트 자동으로 되고 난후 들어갔는데 오류났다고 채팅도 안보내져서 전원껐다 다시 키고 들어갔는데 그래도 안되서 어플 지웠다가 다시 깔았는데도 이번엔 로그인도 안되고 지역설정도 안되요 고객센터 문의자체가 지금 못들어가서 안되고 있는데 어떻게 빨리 이 현상 해결해주세요. 이렇게 안될 줄 알았으면 어플 안지우고 바로 고객센터에 전화했을거예요..,2022년 2월 18일,4,별표 5개 만점에 3개를 받았습니다.
41,이진숙,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 22일</span></div>이진숙님 안녕하세요. 당근마켓을 잘 이용하고 계신다니 정말 기뻐요! PC버전에서는 최소한의 기능만 제공하고 있어요.
현재 스마트폰 앱(아이폰, 안드로이드)으로 전체 기능을 이용하실 수 있으며, PC에서는 간단한 서비스 소개와 인기매물을 보여드리는 정도의 간략한 서비스만 제공하고 있으니 참고 부탁드려요:)
당근마켓 이용하면서 궁금한 점이나 불편한 점이 있다면 언제든지 고객센터로 문의 남겨 주세요.
[나의당근 &gt; 자주묻는질문 &gt; 문의하기]에서 의견을 남기실 수 있어요.
소중한 의견 참고하여 더 나은 서비스를 만들기 위해 노력할게요. 감사합니다. 당근마켓 팀 드림</div>"," 일하면서 하게 PC 버전도 만들어 주세요. ^^/ 제가 디지털 디톡스 실천 중이라 폴더폰으로 바꿨어요. 저처럼 스마트폰 멀리하는 사람들도 있고, 일할 때 핸드폰 들여다 보고 있으면 짤릴 수 있으니, 혹시 PC버전 가능하다면 개발해 주세요.",2022년 2월 23일,2,별표 5개 만점에 5개를 받았습니다.
42,오윤택,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 6일</span></div>오윤택님 안녕하세요. 당근마켓 서비스를 이용하시면서 불편함을 겪으신 것 같아요. 먼저 이용에 불편함을 드려 죄송해요.
당근마켓에서 조금 더 면밀히 오윤택님의 사례를 확인해 볼게요. 번거로우시겠지만 겪고 있는 내용을 자세히 적어서 고객센터 문의하기로 남겨 주실 수 있을까요? 이곳에서는 구체적인 계정 확인 및 처리에 어려움이 있어요. [나의당근&gt;자주묻는질문&gt;문의하기]를 통해 오류 상황에 대해 글 남겨 주세요. 담당 부서에서 확인 후, 필요한 도움 드릴게요.
감사합니다.
당근마켓 팀 드림</div>", 당근 검색을 해서 원하는 상품을 검색하고 밑으로 내려가면 맘에드는 상품을 클릭하고 사진도 보고 적어놓은 글 읽고 다시 뒤로가기로 돌아가면 맨위게시물로 다시 시작됩니다 한참을 내려야지 그 게시물을 찾을 수 있는데 왜 뒤로가면 직전에 위치가 아니고 맨위로 돌아가나요? 검색어를 변경해서 검색할때도 뒤로가기만 눌렀는데 바로전에 검색했던 검색어로 다시 리셋되는 일도 있었어요 버젼은 최신으로 해도 같은 증상이 일어납니다,2022년 2월 6일,3,별표 5개 만점에 3개를 받았습니다.
43,나봄,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 1월 24일</span></div>나봄님 안녕하세요. 먼저 귀한 시간 내 당근마켓을 위해 소중한 제안해 주셔서 감사합니다.
당근마켓을 위해 소중한 의견 남겨 주셨네요.
작성해 주신 내용을 꼼꼼히 읽어보니 당근마켓을 애정하며 사용하고 있는 것이 느껴져요. 다시 한번 감사드려요.
당근마켓은 사용자의 의견을 소중하게 생각하고 있어요.
말씀해 주신 내용은 담당 부서에 전달하여 더욱 편리한 서비스가 될 수 있도록 노력할게요.
앞으로도 좋은 의견, 불편한 사항이 있다면 언제든지 당근마켓 앱 내 고객센터 [나의 당근&gt;자주 묻는 질문&gt;고객센터에 문의하기]를 통해서 말씀해 주세요.
감사합니다.
당근마켓 팀 드림</div>"," 정말 잘 쓰고 있어요!!그런데 구매자가 게시글의 상품에 대해 더 알고 싶은 정보를 익명으로 물어볼 수 있는 기능이 생기면 좋겠어요!! 상품에 대해 자세하게 알려주지 않는 분들도 있어서 채팅으로 물어봤다가 취소해버리면 조금 죄송스럽기도 하고, 판매자 입장에서도 좀 당황스러울 것 같아서요 본격적인 채팅 전에 관심(하트)처럼 찜해놓는 그런 과정 정도이면 좋을 것 같아요 꼭 추가해주시면 좋겠습니다!!",2022년 1월 22일,46,별표 5개 만점에 5개를 받았습니다.
44,Nari Lee,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 12일</span></div>Nari Lee님 안녕하세요. 당근마켓 서비스를 이용하시면서 불편함을 겪으신 것 같아요. 먼저 이용에 불편함을 드려 죄송해요.
당근마켓에서 조금 더 면밀히 Nari Lee님의 사례를 확인해 볼게요. 번거로우시겠지만 겪고 있는 내용을 자세히 적어서 고객센터 문의하기로 남겨 주실 수 있을까요? 이곳에서는 구체적인 계정 확인 및 처리에 어려움이 있어요. [나의당근&gt;자주묻는질문&gt;문의하기]를 통해 오류 상황에 대해 글 남겨 주세요. 담당 부서에서 확인 후, 필요한 도움 드릴게요.
감사합니다. 당근마켓 팀 드림</div>", 앱 자체는 잘 쓰고 있는데 채팅 기능은 개선 좀 하셔야 될 것 같아요. 상단바에는 채팅 알림이 떠있는데 막상 채팅창 들어가면 내용이 안 나타나는 경우가 많고 시간차를 두고 내용이 떠요. 아님 어플 종료하고 다시 들어가야 하고요. 밑에 글 보니 저만 그런것도 아닌거 같은데 직거래 하러 나갈때마다 불편해요.,2022년 3월 11일,31,별표 5개 만점에 4개를 받았습니다.
45,꼬맹,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 1월 20일</span></div>꼬맹님 안녕하세요. 리뷰 남겨주신 소중한 의견은 꼼꼼히 확인했습니다.
당근마켓을 이용해주시고 좋은 의견까지 남겨주셔서 감사합니다. 이렇게 감사의 인사를 드릴 수 있어 정말 기뻐요.
소중한 의견이 반영될 수 있도록 담당 부서에 전달하여 의논해 보겠습니다.
모든 사용자가 좋은 분들과 따뜻한 거래만 할 수 있도록 사용자의 의견을 귀담아듣고, 양질의 서비스로 개선해 나가는 당근마켓이 되겠습니다.
소중한 의견 감사합니다.
당근마켓 팀 드림</div>", 당근마켓 잘 이용하고 있는데요. 사진뿐만 아니라 동영상 첨부기능도 가능했으면 좋겠습니다. 안마기기를 팔았는데.. 움직이는 모습을 보여드릴수가 없더라고요. 그리고 있어서는 안 될 일이지만 거래글 올릴 때 사진 합성해서 보내는 경우도 있을 수 있으니까 동영상기능이 있으면 좀더 신뢰하고 거래할 수 있을 것 같습니다. 혹시 동영상 첨부기능을 제가 찾지 못하는거라면 어디있는지 알려주세요.,2022년 1월 20일,17,별표 5개 만점에 4개를 받았습니다.
46,이서,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 3일</span></div>이서님 안녕하세요. 당근마켓을 애정하여 의견 남겨주셔서 진심으로 감사해요. 당근마켓은 아직 동물의 평생 가족을 찾아 주는 서비스로는 부족한 점이 많다고 판단하여, 무료 분양이더라도 생명이 있는 동물을 거래하는 행위는 금지하고 있어요. 해당 게시글을 발견하시면 적극적인 신고 부탁드립니다. 사용자분들의 쾌적한 이용 환경을 위해 더욱 노력하는 당근마켓이 되겠습니다. 언제든 문의 사항은 앱 내 고객센터[나의 당근&gt;자주 묻는 질문&gt;고객센터에 문의하기]를 통해서 남겨주세요! 감사합니다. 당근마켓 팀 드림</div>"," 동물 분양글은 업로드 못하게 막아주셨으면 좋겠어요, 동물 분양글 업로드 된 걸 지인 분 통해 전해들었는데 처음에는 무료나눔이라고 글 올려놨다고하네요.. 동물이 무슨 물건도 아니고 뭐하자는 건지 모르겠어요 그런 분양글 못올리게 할 수는 없는 건가요 어플 잘 사용하고있는 와중에 되게 실망스럽습니다",2022년 2월 3일,5,별표 5개 만점에 2개를 받았습니다.
47,아그네스리,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 10일</span></div>아그네스리님 안녕하세요. 당근마켓 서비스에 대해 소중한 의견 남겨 주셨네요.
말씀해 주신 의견은 다른 사용자에게도 좋은 기능이 될 것 같아요.
남겨주신 소중한 의견은 관련 부서로 전달하여 개선 방향 고민하겠습니다.
사용자의 의견을 소중하게 생각하여 내부적으로 충분히 의견을 나누기에 즉각 반영이 안 될 수 있는 점 너른 양해 부탁드릴게요.
궁금한 점이나 개선할 점이 있다면 언제든지[나의당근&gt;자주묻는질문&gt;문의하기]로 당근마켓에 알려주세요.
편리함만 드릴 수 있도록 더욱 노력할게요. 당근마켓 팀 드림</div>", 안녕하세요 당근마켓 잘 사용하고 있는 유저에요~ 하나 제안하고 싶은게 있는데 한 아이디당 동네를 2곳 설정할 수 있잖아요~ 두 동네 모두 같은 물품 올리고 싶은데 각각 게시글을 쓰자니 복붙해도 되지만 너무 귀찮아요ㅋㅋ 게시글 작성할 때 인증한 다른동네에도 동시에 올리는 기능이 있었으면 좋겠어요! 방금도 당근하고 집에 왔다가 리뷰올립니다ㅋㅋ,2022년 3월 9일,16,별표 5개 만점에 5개를 받았습니다.
48,김윤희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 24일</span></div>김윤희님 안녕하세요. 당근마켓 서비스를 이용하시면서 불편함을 겪으신 것 같아요. 먼저 이용에 불편함을 드려 죄송해요.
당근마켓에서 조금 더 면밀히 김윤희님의 사례를 확인해 볼게요. 번거로우시겠지만 겪고 있는 내용을 자세히 적어서 고객센터 문의하기로 남겨 주실 수 있을까요? 이곳에서는 구체적인 계정 확인 및 처리에 어려움이 있어요. [나의당근&gt;자주묻는질문&gt;문의하기]를 통해 오류 상황에 대해 글 남겨 주세요. 담당 부서에서 확인 후, 필요한 도움 드릴게요.
감사합니다. 당근마켓 팀 드림</div>", 잘쓰고있는데 최근에 채팅에 상대방 메세지가 안뜹니다. 한줄알림에만 뜨고 채팅창에 들어가면 메세지가 없어서 거래해야하는데 난감할때가 많아요. 한줄알림에 상대방이 내용다음 이모티콘을 보낸다거나하면 앞 내용을 읽을수가 없네요,2022년 2월 24일,5,별표 5개 만점에 3개를 받았습니다.
49,은텅구리,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 16일</span></div>은텅구리님 안녕하세요. 당근마켓 서비스에 대해 소중한 의견 남겨 주셨네요.
말씀해 주신 의견은 다른 사용자에게도 좋은 기능이 될 것 같아요.
남겨주신 소중한 의견은 관련 부서로 전달하여 개선 방향 고민하겠습니다.
사용자의 의견을 소중하게 생각하여 내부적으로 충분히 의견을 나누기에 즉각 반영이 안 될 수 있는 점 너른 양해 부탁드릴게요.
궁금한 점이나 개선할 점이 있다면 언제든지[나의당근&gt;자주묻는질문&gt;문의하기]로 당근마켓에 알려주세요.
편리함만 드릴 수 있도록 더욱 노력할게요. 당근마켓 팀 드림</div>", 앱을 잘 사용하고 있습니다 다만 앱을 사용할 때 살짝 불편함을 느껴 리뷰를 남기게 되었습니다 화면모드를 밝은모드와 어두운모드로 선택할 수 있게 설정에 추가가 가능하실지 문의드립니다 자기 전 밤늦게 당근 앱 사용시 어두운모드로 사용할 수 있게 유저들을 고려해주셨으면 좋겠다는 생각으로 리뷰를 남게 봅니다 좋은 앱 만들어주셔서 감사합니다,2022년 3월 16일,4,별표 5개 만점에 5개를 받았습니다.
50,커피,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 18일</span></div>안녕하세요, 당근마켓입니다.
오류로 인하여 서비스 이용에 불편을 드려 죄송합니다.

금일 02/18(금) 오전 11시 50분 ~ 1시 15분까지 약 1시간 25분 동안 데이터베이스 문제로 앱 전체의 접속 오류가 발생하였습니다.
갑작스러운 오류로 인해 많은 사용자분들의 서비스 이용에 불편을 끼쳐드린 점 깊은 사과의 말씀을 드립니다.

현재는 정상적으로 서비스 이용이 가능하도록 개선되었습니다.
추후에는 동일한 문제가 발생되지 않도록 노력하겠습니다.

다시 한 번 서비스 이용에 불편을 드려 진심으로 죄송합니다.
당근마켓 팀 드림</div>", 요즘들어서 사용중에 갑자기 흰화면뜨고 폰이 먹통되게하질않나.. 재설치 이전/후에는 에러코드 503떠서 이용도 잘 안될뿐더러 인증문자도 안오고 로그인도 못해서 사용도 못하게 되니까 짜증나요. 올려둔 물건있는데 로그인도 못해서 연락확인할 방법도 없음 ㅡㅡ 비회원으로 로그인하려면 동네인증을 해야하는데 이마저도 503에러 ㅋㅋ하,2022년 2월 18일,3,별표 5개 만점에 1개를 받았습니다.
51,김뽀삐,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 1월 17일</span></div>김뽀삐님 안녕하세요. 사용자가 남겨 주시는 칭찬은 언제나 당근마켓 팀을 춤추게 해요.❤️
소중한 시간 내어서 힘이 되는 칭찬을 남겨 주셔서 진심으로 고맙습니다. :)

오랫동안 당근 이웃분들과 함께하는 당근마켓이 되고 싶어요.
앞으로도 많은 사용자에게 유용한 서비스가 될 수 있도록 많은 노력할게요!
감사합니다.

당근마켓 팀 드림</div>", 진짜 너무 좋아요! 저희동네 완전 촌동네라 사용하는 사람 없을 줄 알았는데 꽤나 있었고 특히!! 거래 예약되면 전화 가능한 게 너무 좋았어요. 게다가 다들 친절하시고 진짜 너무 좋아요ㅠㅠ!!! 특히 거리 가까운 사람끼리 거래 하는 게 너무 최고!!!!!!ㅜㅜ 진짜 맘같아선 별 100000개 드리고 싶어요 17년 인생 중 가장 잘 선택한 일인 것 같아요 항상 감사합니다♡♡♡♡♡,2022년 1월 17일,37,별표 5개 만점에 5개를 받았습니다.
52,mijung oh,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 1월 16일</span></div>mijung oh님 안녕하세요. 알림이 울리지 않아 많이 불편하실 것 같아요. 다음을 시도해 주세요.
1. 앱 삭제 후 재설치
2. 설정 &gt; 애플리케이션 &gt; 당근마켓 &gt; 알림에서 핸드폰 알림 설정이 무음으로 되어 있다면 진동 혹은 소리로 변경
3. 절전모드도 확인해 주세요. 설정 &gt; 디바이스 케어 &gt; 배터리 &gt; 설정 &gt; 절전 상태 앱 &gt; 당근마켓이 절전 상태인 경우 삭제
4. 당근마켓 앱 &gt; 나의 당근 &gt; 설정 &gt; 알림음 &gt; 다른 알림음을 선택 &gt; 알림음 선택했을 때 소리가 나면 &gt; 취소
고객센터로 문의 주시면 더욱 자세히 설명드릴게요! [나의당근&gt;자주묻는질문&gt;문의하기]로 남겨 주세요.
당근마켓 팀 드림</div>", 일단 당근톡이 느려서 톡이 온후 톡을 확인해도 톡 내용이 뜨지 않는 경우가 있음. 개선 요망. 업글 후에도 개선이 안됨. 안본 메시지에 1 뜨고 확인하면 확인 이라고 뜨는 기능도 없어졌어요. 그냥 전송됨 만 뜸. 확인 했는지 안했는지 보는 기능이 없어짐.,2022년 1월 16일,6,별표 5개 만점에 3개를 받았습니다.
53,소소,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 4월 3일</span></div>소소님 안녕하세요. 당근마켓을 이용해주시고 좋은 의견까지 남겨주셔서 감사합니다.
소소님 요청 의견이 반영될 수 있도록 담당 부서에 전달하여 의논해 보겠습니다.
다만, 사용자 의견 취합과 내부 논의를 거치는 만큼, 실제 적용까지는 시간이 걸릴 수 있는 점 양해 부탁드려요.
앞으로도 좋은 의견, 불편한 사항이 있다면 언제든지 당근마켓 앱 내 고객센터 [나의 당근&gt;자주 묻는 질문&gt;고객센터에 문의하기]를 통해 글 남겨 주세요.
이용자의 의견을 바탕으로 개선하여, 사용자 친화적인 서비스로 거듭나는 당근마켓이 되겠습니다.
감사합니다.
당근마켓 팀 드림</div>"," 안녕하세요 당근마켓을 즐기고있는 사람입니다 우선 필요없는 물건을 팔수있어서 좋아요! 쉽게 구매도 할수있어서 더욱 좋구요 우선 필요한기능 첫번째,채팅 여러게 삭제할수있는기능. 이건 한개한개하기엔 불편해서 필요한것같아요 둘째,계정 공유가 됬으면 좋겠어요 친구나 가족과 같이 당근마켓계정사용을 할수있었으면 좋겠어요! 셋째,와이파이가 잘안되도 채팅이 될수있으면좋겠어요 넷째,삭제했던 게시물을 원상복구하는기능 잘못 삭제했을때 좀 난감하더라구요ㅜ 이점 이외에도 필요한게 있을순있겠지만 저는 이점이 좀 부족하다고생각해요ㅜ 이점 참고부탁드려요!",2022년 4월 3일,3,별표 5개 만점에 4개를 받았습니다.
54,JK L,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 24일</span></div>JK L님 안녕하세요. 당근마켓 서비스에 대해 소중한 의견 남겨 주셨네요.
말씀해 주신 의견은 다른 사용자에게도 좋은 기능이 될 것 같아요.
남겨주신 소중한 의견은 관련 부서로 전달하여 개선 방향 고민하겠습니다.
사용자의 의견을 소중하게 생각하여 내부적으로 충분히 의견을 나누기에 즉각 반영이 안 될 수 있는 점 너른 양해 부탁드릴게요.
궁금한 점이나 개선할 점이 있다면 언제든지[나의당근&gt;자주묻는질문&gt;문의하기]로 당근마켓에 알려주세요.
편리함만 드릴 수 있도록 더욱 노력할게요. 당근마켓 팀 드림</div>"," 기능 추가 의견입니다. 1. 당근페이를 통한 예약금 기능 추가. 상호 합의 하에 당근마켓 시스템으로 예약금 기능을 걸 수 있으면 좋겠습니다. 판매/구매자 양측으로부터 예약금을 걷고, 거래가 파기되면 귀책사유가 있는 쪽에서 낸 예약금의 절반을 상대에게 지급. 나머지 절반은 당근마켓이 가지세요 2. 지역 3개까지는 저장 가능하게 해주세요. 집 두군데 + 직장 총 3개 지역 왔다갔다 하는데 두 개밖에 설정이 안되니 너무 불편해요! 보통 본인집, 직장 +@(자주 가는 친구집 부모님댁 등등) 해서 세 지역 정도는 필요로 할 것이라고 생각합니...전체 리뷰기능 추가 의견입니다. 1. 당근페이를 통한 예약금 기능 추가. 상호 합의 하에 당근마켓 시스템으로 예약금 기능을 걸 수 있으면 좋겠습니다. 판매/구매자 양측으로부터 예약금을 걷고, 거래가 파기되면 귀책사유가 있는 쪽에서 낸 예약금의 절반을 상대에게 지급. 나머지 절반은 당근마켓이 가지세요 2. 지역 3개까지는 저장 가능하게 해주세요. 집 두군데 + 직장 총 3개 지역 왔다갔다 하는데 두 개밖에 설정이 안되니 너무 불편해요! 보통 본인집, 직장 +@(자주 가는 친구집 부모님댁 등등) 해서 세 지역 정도는 필요로 할 것이라고 생각합니다. 3. 키워드 알림 기능에 상세옵션(가격제한 등) 추가. 예를 들어 플스가 사고싶어서 플스를 키워드로 등록해놨다. 그러면 플스 게임이나 악세사리까지 알림이 다 와서 쓸모가 없습니다. 적어도 가격을 통한 필터링이 가능하다면 저가의 플스 부속품까지 알림이 오는 일은 없을테니 꼭 좀 추가해주시면 좋겠습니다",2022년 2월 23일,76,별표 5개 만점에 4개를 받았습니다.
55,Jae Wook Lee,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 17일</span></div>Jae Wook Lee님 안녕하세요. 알림이 울리지 않아 많이 불편하실 것 같아요. 다음을 시도해 주세요.
1. 앱 삭제 후 재설치
2. 설정 &gt; 애플리케이션 &gt; 당근마켓 &gt; 알림에서 핸드폰 알림 설정이 무음으로 되어 있다면 진동 혹은 소리로 변경
3. 절전모드도 확인해 주세요. 설정 &gt; 디바이스 케어 &gt; 배터리 &gt; 설정 &gt; 절전 상태 앱 &gt; 당근마켓이 절전 상태인 경우 삭제
4. 당근마켓 앱 &gt; 나의 당근 &gt; 설정 &gt; 알림음 &gt; 다른 알림음을 선택 &gt; 알림음 선택했을 때 소리가 나면 &gt; 취소
고객센터로 문의 주시면 더욱 자세히 설명드릴게요! [나의당근&gt;자주묻는질문&gt;문의하기]로 남겨 주세요. 당근마켓 팀 드림</div>", 잘 사용하고 있습니다. 그런데 대부분 채팅창이 알림보다 늦게 올라오거나 간혹 십여분 분량이 한꺼번에 올라오는 경우가 있습니다. 와이파이 환경이나 데이터통신 환경이나 동일한 현상을 보입니다.,2022년 3월 17일,33,별표 5개 만점에 4개를 받았습니다.
56,문신맨,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 20일</span></div>문신맨님 안녕하세요. 게시글 미노출되어 많이 답답하셨을 것 같아요.
말씀해주신 게시글 미노출이 중복 게시글로 인한 것인지, 오류로 인한 것인지 좀 더 자세히 확인해 봐야할 것 같아요.
고객센터 문의하기를 통해 게시글이 미노출되고 있다는 내용 남겨주실 수 있을까요?
게시글 제목과 함께[나의당근&gt;자주묻는질문&gt;문의하기]를 통해 남겨주세요!
게시글 목록 확인 후 신속히 답변 드릴 수 있도록 노력하겠습니다. 감사합니다.
당근마켓 팀 드림</div>", 게시글을중복으로올린적없고기다렸다가..하나씩올리는데..아침부터뭔알림이..수없이울려서보니..중복게시글로..판매글이미노출되었다고..헛소리를하는지원..진짜당근마켓일을안하는듯..이제..인지도좀올라갔으면..신경을더쓰고해야하는데..이제떳다고..점점..더배짱장사하는..앱으로가는듯하네요..스트레스받는앱..,2022년 3월 20일,17,별표 5개 만점에 1개를 받았습니다.
57,이동현,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 4일</span></div>이동현님 안녕하세요. 먼저 귀한 시간 내 당근마켓을 위해 소중한 제안해 주셔서 감사합니다.
[다크모드]에 대해서 소중한 의견 남겨 주셨네요.
작성해 주신 내용을 꼼꼼히 읽어보니 당근마켓을 애정하며 사용하고 있는 것이 느껴져요. 다시 한번 감사드려요.
당근마켓은 사용자의 의견을 소중하게 생각하고 있어요.
말씀해 주신 내용은 담당 부서에 전달하여 더욱 편리한 서비스가 될 수 있도록 노력할게요.
앞으로도 좋은 의견, 불편한 사항이 있다면 언제든지 당근마켓 앱 내 고객센터 [나의 당근&gt;자주 묻는 질문&gt;고객센터에 문의하기]를 통해서 말씀해 주세요.
감사합니다.
당근마켓 팀 드림</div>", 항상 잘 이용중인 앱입니다. 중고래가 너무 편합니다. 개발자분들에게 한가지 요청사항이 있는데요. 다크모드 적용할수 있게 해주세요. 현재 그런 옵션이 없고 가끔씩 일부 구간에서 다크모드 됐다가 풀렸다 합니다.,2022년 2월 4일,3,별표 5개 만점에 5개를 받았습니다.
58,강연빈,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 12일</span></div>강연빈님 안녕하세요. 편의를 위해 변경된 부분에 오히려 불편함을 느끼셔서 리뷰를 남겨주셨네요. 익숙했던 기능이 변경되어 체감된 불편일 수 있지만 강연빈님의 소중한 의견도 관련 부서로 전달하여 더욱 편리한 서비스를 제공할 수 있도록 계속해서 노력하는 당근마켓이 되겠습니다. 개인정보 요구 금지에 대한 내용도 담당 부서에 전달하여, 신속하게 반영될 수 있도록 할게요.
당근마켓 이용하면서 추가로 궁금한 점이나 불편한 점이 있다면 언제든지 앱 내 고객센터[나의 당근&gt;자주 묻는 질문&gt;문의하기]로 문의 남겨 주세요. 감사합니다. 당근마켓 팀 드림</div>", 1.갤럭시 사용하는 유저입니다. 채팅 할 때 카톡처럼 읽으면 1이 사라지는 기능이 있었다가 바뀌었네요. 지금은 상대가 읽은지 안 읽은지 잘 모르겠어요. 원래대로 바꿔주시면 좋겠어요 2.전화번호를 요구하는 분들이 있는데 요구받은 사람 뿐만아니라 요구한 사람한테도 개인정보를 함부로 요구하면 안된다고 하거나 채팅이나 사람들이 많이 볼 수 있는 곳에 이런 걸 올려주셨으먼 해요. 대놓고 번호 요구하시는 분들도 있어서 많이 당황스러웠어요.,2022년 2월 11일,68,별표 5개 만점에 4개를 받았습니다.
59,ar _,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 1일</span></div>ar _님 안녕하세요. 남겨주신 따뜻한 리뷰 덕분에 당근마켓도 힘이 납니다! 😊
당근마켓을 이용해주시고 소중한 시간 내어서 따뜻한 응원의 리뷰를 남겨 주셔서 감사해요:)
혹시라도 당근마켓을 사용하면서 궁금한 점, 불편한 점이 있다면 언제든지 [나의 당근 &gt; 자주 묻는 질문 &gt; 고객센터에 문의하기] 로 문의 남겨 주세요.
당근마켓은 사용자분들이 남겨 주신 의견을 양분 삼아서 무럭무럭 자라고 있습니다. 계속해서 많은 응원과 의견 남겨주세요:)
앞으로도 많은 사용자에게 유용한 서비스가 될 수 있도록 노력하는 당근마켓 팀이 될게요!
감사합니다.

당근마켓 팀 드림</div>", 원래 리뷰같은거 잘 안쓰는데.. 진심으로 감동받아서 남겨요 원래 당근잘이용하고 있었어요 당근마켓 자체는 진심 잘이용하구 있었구요 실수로 어플지우고 다시 깔았는데 번호를 바꿔서 로그인 할 수 없는 상황에서 고객센터에서 발빠른 조치로 현재사용중인 번호로 바꿔주셨어요 안될것같아서 반쯤 포기했는데 너무 감사해요,2022년 3월 1일,5,별표 5개 만점에 5개를 받았습니다.
