,author,developer_reply,review,review_date,reviewer_ratings,star
10,지현우,, 한달째 로그인 오류 덕분에 사용하지 못하고 있네요 지인들과 연락도 안되고 이게 뭐하는겁니까? 아무짓도 안했는데 비활성화 시키질 않나 정말 최악중에 최악이네요 이 문제때문에 핸드폰 대리점에도 문의 하였습니다 로그인 오류 개선 부탁드리고 이딴식으로 회사운영할거면 걍 하지 마세요,2021년 2월 14일,73,별표 5개 만점에 1개를 받았습니다.
11,백승진,, 갤럭시s21 시리즈로 바꾸고 나서 자꾸 튕기는 현상이 발생하네요. 다른 리뷰 보니까 저랑 같은 현상을 겪는 분들 많으신 것 같은데 빨리 조치 부탁드립니다. 진짜 이용할 때마다 너무 불편합니다.,2021년 2월 8일,74,별표 5개 만점에 1개를 받았습니다.
12,Crystal,," 스토리 게시물 올리면 순서 바꿀 수 있게 해주면 좋겠어요. 24시간 지나면 사라지는 건 먼저 올린 거 먼저 사라지고요. 그리고 대표 컬렉션도 날짜 순으로 말고, 원하는대로 바꿀 수 있게 하면 좋을 것 같아요",2021년 2월 13일,43,별표 5개 만점에 4개를 받았습니다.
13,황로라황라온,, 페이스북 왜이러냐 비활성화? 왜? 비밀번호 바꾸라해서 바꿔도 안되고 신분증 보내라해서 보내도 안되고 인증해도 안되고 코드번호 넣어도 안되고 머꼬 해결해주세요 보니까 나만 그런게 아니네 그런데 리뷰작성하고보니 사진은 없어진 계정사진이 올라가있고 이게 먼가요??,2021년 2월 25일,0,별표 5개 만점에 1개를 받았습니다.
14,추성욱,, 해킹 및 도용이 심각하네요. 하지도 않는 패북인데 지인들 이야기해서 확인해보니 황당하네요 이런부분 ... 탈퇴시켰는데 30일 로그인이 안되어야한다니 무슨 황당한 이야기 입니까? 바로 탈퇴 되도록 해주세요,2021년 2월 22일,28,별표 5개 만점에 1개를 받았습니다.
15,소영잉,," 잘 사용하다 몇달 전 본인인증?을 하라며 사진을 올리래서 사진을 올렸지만 여전히 로그인이 안 돼서 다른 계정을 만들었지만 그 계정의 게시물, 프사 등을 지우고 싶은데 로그인하면 없는 아이디라 뜨고 회원가입을 하면 비활성화 됐다고 뜸. 문의하기에 2-3번은 넣었으니 문의하기로 넣으라하지 마시고 제발 그 계정 좀 삭제하거나 비공게처리 좀 해주세요.",2021년 2월 21일,4,별표 5개 만점에 1개를 받았습니다.
16,반원준,, 아니 갑자기 비번 입력하라해서 정확하게 했는데 이메일로 계정을 해놨는데 이상한데로 등록돼있고 메일을 바꿀수도 없고 고객센터같은것도 없고 계속 기다리라하냐,2021년 2월 22일,3,별표 5개 만점에 2개를 받았습니다.
17,꺼니,, pc로 로그인 할일이있어서 할려고했는데 비번을 잃어버려서 찾기를하는데 분명 내번호로 코드 문자가 와야하는데 한번을 온적이 없고 계정 비번을 찾고 싶어도 할수 있는게 없내요 이거 보시면 답변좀 달아주세요 짜증나 미치겠으니까요,2021년 2월 23일,2,별표 5개 만점에 1개를 받았습니다.
18,「이뿌니」,, 아직 설치를 하지는 않았지만요ㅠㅠ 새로운계정만들려하면 만들수 없다고만 뜨고 몇주 지나고나서 다시 깔아봐도 그래요ㅠㅠㅠ 이거 뭐 어떡해야하는지..언제부터 그런진 모르겠지만 처음으로 하는사람은 아예 하지 말란건가요..계정을 만들면 첨으로 돌아오고 쫌 짜증나요,2021년 2월 22일,32,별표 5개 만점에 1개를 받았습니다.
19,유라현,, 문자도잘안돼고계시물도안올ㄹ려지고요 갑자기페이스북을드러가면화면이안보여요 갑자기왜그런거에요!,2021년 2월 26일,0,별표 5개 만점에 1개를 받았습니다.
20,유진,, 제가 이거 한적이 있었는데 깔았다가 지웠거든요 그리고 전화번호도 바꿨어요 그리고 다시 깔았는데 계정이 연동이 안되서 새계정을 만들려고 했는데 계속 안되네요..이것좀 고쳐주세요..제 친구들 다 이거 해서..저도 하려고 했는데 안되니..,2021년 2월 13일,54,별표 5개 만점에 2개를 받았습니다.
21,앙닉스띠,, 정말 다 좋은데 그룹에서 게시글을 보면 @숫자로 써져있는걸 보고 태그를 하고싶어도 계속 버퍼링되다가 없어지는 버그가 좀 불편하네요..,2021년 2월 24일,0,별표 5개 만점에 4개를 받았습니다.
22,류현우,, 아니 전회번호로 새 계정을 만들어서 로그인하려는데 예전에 구글계정으로 삭제한 계정이 뭐 본인 확인하기에 나오네요? 밑에 그 본인이 아닙니다 눌렀더니 연결이 끊겼다네요. 너무 화가 납니다,2021년 2월 10일,22,별표 5개 만점에 1개를 받았습니다.
23,최요한,, 새로고침 하면 3일전 업로드한 게시물 안보임 삭제후.다시설치 하면 그때 다시보임 그리고.쓰잘데기 없는 광고좀 없애라 조만간 싸이월드 나오면 사람들 싸이월드 로 갈아탄다고 하는데 정신차리길,2021년 2월 14일,7,별표 5개 만점에 1개를 받았습니다.
24,감수성art채널,, 다른계정 로그인이 안됩니다 본인 비밀번호를 맞게 입력해도 메일주소가 다르게 나오고 메일변경도 안되고 인증번호 메세지도 않오고 본인확인해도 안도는건 왜? 보안이 너무 복잡함 로그인이 안되서 새계정만들기 해야되고 그러다 보면 계정이 3~5개정도 되요 그룹 가입하려고 해도 아랍어로 되어 있고 그룹찾기 얼마 나오지도 않고 왜 일시중지?그룹에 광고 하다가 갑자기 왜? 해킹에 그렇게 약해요? 하기 더티하게 만들어놨어요,2021년 2월 9일,110,별표 5개 만점에 1개를 받았습니다.
25,김범준,, 세션이 만료됬다고 해서 새로 로그인하려 했는데 비밀번호가 틀렸다해서 비밀번호 찾기를 시도했습니다 그런데 웬 처음 보는 이메일 주소가 뜨고는 다른 방법이 나오지 않습니다 비밀번호도 틀리지 않았는데 무슨 일인지 모르겠습니다 고쳐주시기 바랍니다,2021년 2월 22일,12,별표 5개 만점에 1개를 받았습니다.
26,ᅡ아사으엉,," 아니 저는 왜 프로필 음악 설정하는 거에 가사도 안 뜨고 가사 뜰 수 있게 하는 것 자체가 안 떠요 그리고 또 다른 애들은 스토리 올릴 때도 사진 줄여서 올리던데 전 줄이기 자체도 안 되고요 젭알 어떻게 좀 해주세요 페북 개하기 싫어져요,,,",2021년 2월 7일,9,별표 5개 만점에 1개를 받았습니다.
27,아링인뎁쇼?,, 왜 자꾸 계정만들기가 안돼죠?로그인 하면 다른계정나와서 새계정 만들려고 하는데 자꾸 계정을 만들 수 없다네요..계정 만드는거 좀 고쳐주세요,2021년 2월 25일,0,별표 5개 만점에 3개를 받았습니다.
28,이민호,, 운영자님 진짜 이딴식으로 운영할거면 운영 하지 마시죠 저만 피해를 입은게 아니고 유저분들도 피해를 입은신 분들이 많으신것 같으신데 이럴려고 페이스북을 운영 하시는 겁니까 운영할거면 진짜 제데로 운영 하시라고요 새로 가입을 해서 들어 왔더니 갑자기 아무말도 없이 위반 이라고 차단시켜버리고 계정 비활성화로 해버리시면 어쩌자는 겁니까 진짜 페이스북을 폐쇠를 시키시던지 아니시면 페이스북 운영을 똑바로 하세요,2021년 2월 19일,82,별표 5개 만점에 1개를 받았습니다.
29,ᆞᆞ,," 로그인을 해도 다른곳에는 사용이 안됀다 뭔 이런게 다있어? 완전 .. 차라리 인스타가 나아요~! 이건 완전 못쓰는 맵이네 제작자님 답글을 달아서 복구해주시던가 , 아니면 복구를 도와주던가 그걸 어뜨케 모은 나의 계정인데 ㅋㅋㅋ...., 얼른 도와주세요",2021년 2월 6일,24,별표 5개 만점에 2개를 받았습니다.
30,영영신,, 비활성화때문에 게임을할수가없자나요 왜이런식으로일처리를해요? 그럴꺼면 내꺼 게임 환불해주던가 진짜 장난하나...,2021년 2월 24일,1,별표 5개 만점에 1개를 받았습니다.
31,박솔민,, 갤럭시s21울트라 512로 바꿨는대 스크롤하거나 동영상을 재생하면 튕기는대 여간 답답한게아니에여.... 다른어플에서는 튕김현상 아직 한번도 일어난적없는대 페북만그러내요 빠른 조치좀 해주세요,2021년 2월 5일,7,별표 5개 만점에 1개를 받았습니다.
32,ᄒ헤ᅦ헤헤헤헿,, 아니 계정 확인한다고 신분증 보여달라고 해서 보여줬더니만 '정보가 접수되었습니다'뜨고 몇일이 지나도 계속 그거만 뜨는데 페북 어떡하라는거임 아니 신분증까지 가져갔으면 그래도 1주일 안에는 다시 페북 하게 해줘야지 지금 거의3주 짼데 어쩌자는거임 새계정 팔라해도 자꾸 안돼고 뭐하는거임,2021년 2월 20일,53,별표 5개 만점에 1개를 받았습니다.
33,송은희,, 동생이 페북에 연도를 2008년으로 했는데 신분증이 없어서 계정을 삭제을 못해요ㅠㅠ 그리고 들어 갔는데 문제가 발생했데요 그것 좀 고쳐주세요 그래야지 계정 삭제 할 수 있어요.,2021년 2월 24일,1,별표 5개 만점에 1개를 받았습니다.
34,김민섭,, 노트20울트라 사용 중인데 기기 앱설정이랑 어플 앱설정 모두 알람 켜져있는데도 페이스북 알람만 오지않습니다. 어플에 들어가야만 알람에 숫자가 뜨네요. 오류 수정 부탁드립니다.,2021년 2월 9일,8,별표 5개 만점에 1개를 받았습니다.
35,최이레,, 제 본명이 최이레인데 최이레라는 이름이 실명이 아니라고 안된다네요 이것 좀 수정 해 주세요 지금 최일 이라 는 이름으로 활동하는데 최일이 뭡니까!!!!!,2021년 2월 24일,0,별표 5개 만점에 3개를 받았습니다.
36,소연,, 페이스북을 몇년동안 쓰고 있었습니다 근데 업데이트 한후 계속 튕김현상이 일어나고 로그인상태로 계속 돌아가요 이부분 빨리 개선해주세요,2021년 2월 4일,6,별표 5개 만점에 2개를 받았습니다.
37,DGMᅵ Joker,, 재우는중이라 그냥 맛뵈기만 하고 싶다고 했는데 왜 사라구해서 또 밥 다 그렇지 않음 그냥 쉬는게 아니라 누나가 지금 다 먹었어 근데 나 오늘 삼겹살 맛집 또한 정말 니가 올린 사진은 잘 다녀와 한컷 그리고 시우 진짜 너무,2021년 2월 19일,1,별표 5개 만점에 5개를 받았습니다.
38,강봉오,, 아니 업데이트를 그지같이 해서 동영상 더 보기 기능이 싹다 사라졌네 이래서 뭐 오랫동안 사용했던 유저들은 지우고 싶은 마음이 생겨 버려요,2021년 2월 15일,1,별표 5개 만점에 1개를 받았습니다.
39,삐용삐용님 팬이에요 !!팬이라구요 !!,, 아니;;08이면 14세로 이용 가능한 나이인데 갑자기 이용불가 나이라고 뜨는건 뭔;;;개발자님 좀 어떻게 좀 해주십쇼;;,2021년 2월 15일,1,별표 5개 만점에 1개를 받았습니다.
40,밍치만두,, 페이스북 워치가 도대체 어디로갔나요???? 없어진지 몇달이나 됬는데 저 말고도 없어진사람 많은거 같던데 해결좀 해주세요 제발 있는사람은 있고 없어진 사람은 왜 없어진겁니까,2021년 2월 17일,0,별표 5개 만점에 1개를 받았습니다.
41,노선,, 흠 외허락도없이 앱들을 설치하시는지 지나가다보면 모르는앱들이생겨있음 딱바도 페이스북인데 난모르는앱이 생겨있을데 진짜깝짝 놀래요 앞으론 필요해서 깐다고하면 안된다고 할려나 하여튼 그래도 조금한 폰주인 안데 동의구하고 까세요 별하나,2021년 2월 11일,3,별표 5개 만점에 1개를 받았습니다.
42,임진아,, 2005년도로 설정했더니 15세라면서 되지도 않고 인증코드를 보내주겠다며 이메일 주소를 남겼더니 아무리 기다려도 안오고 있어요..,2021년 2월 6일,2,별표 5개 만점에 1개를 받았습니다.
43,서현,, 아니 왜 계정이 로그아웃을 왜 게속하라고 하는거죠?그래서 로그아웃하고 바로 복구하려는데 로그인이 왜 안될까요?; 하..,2021년 2월 6일,2,별표 5개 만점에 1개를 받았습니다.
44,말린고기는시러,, 최악임ㅋㅋㅋ 해킹되서 막으려고 들어가려 했더니 비밀번호 찾기같은 간단한 기능을 비비꼬아놓고 주커버크 개ㅅㅋ가 틀림없음 최악의 인생낭비 앱 모든 과정이 불편함 그 자체임 ㅅ,2021년 2월 15일,5,별표 5개 만점에 1개를 받았습니다.
45,은선,, 페북 동영상기능로고가 사라졌어요 삼성이라서 위에뜨는데 동영상호고자체가사라졌으요ㅠㅠㅠㅠㅠ 진짜 제발 해결책조뮤ㅠㅠ,2021년 2월 21일,2,별표 5개 만점에 4개를 받았습니다.
46,EH KIM,, 갤럭시S21울트라 사용중인데 어플 실행하기가 무섭게 바로 튕겨버립니다.. 사용할 수가 없네요 제발 개선 좀 해주세요,2021년 2월 5일,3,별표 5개 만점에 1개를 받았습니다.
47,극마,, 다 괜찮고 좋습니다 하지만 년도 이상해서 고쳤는데 갑자기 로그아웃되고 여권도 찍었는데 아직 답이 없습니다 되도록 빨리 검토 해주시고 고생이 많습니다,2021년 2월 6일,4,별표 5개 만점에 4개를 받았습니다.
48,잉봉구라부,, 갤럭시 s21 울트라로 기기 변경후에 페이스북 앱튕김현상이 생겼네요. 예전에 아이폰도 이런적 있다던데 페이스북 오류인가요 조치 얼렁 취해주세요,2021년 2월 6일,7,별표 5개 만점에 2개를 받았습니다.
49,유현진,," 오류가 왜이리 많나요? 정보 수정도 제대로 안되고, 쿼리 수행이 안된다나 뭐라나. 가독성도 너무 떨어져요.",2021년 2월 7일,1,별표 5개 만점에 3개를 받았습니다.
50,이연우,, 가입이 안되네요.지금 이게 2번째 깔아보는건데 저번부터 10번을 넘게 시도해봐도 안되요,2021년 2월 26일,0,별표 5개 만점에 1개를 받았습니다.
51,신예지,, 아니다좋은데 상태에노래올리고하는건맘대로하게해줘야지 어째카톡보다못할수잇어요 ㅡ 분발하세요 올리싶은노래찾을라고해도 없고ㅡ 되게불편하고 짜증나네요 ㅡ똑바로하세요일똑바로하라고요아셧어요?아까도페북안되서불편해서 짜증낫엇다고요,2021년 2월 2일,3,별표 5개 만점에 1개를 받았습니다.
52,김주혜,," 바로가기 메뉴에 동영상이 없어요ㅠㅠ 2달은 된것같은데, 아무리 기다려도 설정에 뜨지않아요ㅠㅠ",2021년 2월 21일,1,별표 5개 만점에 3개를 받았습니다.
53,김지영,, 제작자님 실수로 좀고를 한번지워서 페북으로 가입하고 한번더 지워서 페북으로 다시 가입했는데 불법 어쩌구저쩌구 머 지워야한다 뜨기래 폰에있는 앱 거의다 지웠는데도 안돼서 비번도 바꾸고 계정도 다시찿아서. 로그인하고 들어가는데 불법 어쩌구가 계속떠요ㅠㅠ 전 페북으로 두번만 가입했는데. ㅠ불법으로 뜨는데 어떻게해요?,2021년 2월 10일,1,별표 5개 만점에 1개를 받았습니다.
54,박형준,, S21 플러스로 바꾼 뒤 페북이 한 몇번은 스크롤내리자마자 튕기네요 호환때문인가 이거 빨리 조치취해야될거같은데 너무 빡치네여,2021년 2월 13일,0,별표 5개 만점에 1개를 받았습니다.
55,재형유,, 안드로이드 사용하는데 업데이트 이후로 워치 기능이 없어졌는데 다시 생겼으면 좋겠네요 워치기능이 없으니 동영상 보는게 불편하네요,2021년 2월 6일,1,별표 5개 만점에 1개를 받았습니다.
56,댐댐,," 일단 넷상연애 좋지 않습니다 넷상은 연애하라고 있는것이 아닙니다 넷상에서는 진정한 사랑은 없습니다 넷상에서의 연애 당연히 외로워서 사귀는것 아닙니까?그리고 넷상에서는 서로의 얼굴,성격등 다양한걸 잘 모르는 상태입니다 그러니 아무리 외로우셔도 넷상에서는 절대로 연애하지 마세요 그리고 몇몇 남성분들 어린애들한테 잘하는짓입니다 부끄럽지도 않으십니까?대체 왜 그런짓을 하는지 도무지 이해가 안갑니다 초면부터 패드립에다가 섹드립하시면 좋습니까?지금 피해자들은 죄책감과 그 고통에 시달리고 있습니다 저는 그런 피해자들이 안타깝습니다 그런 피해자들...전체 리뷰일단 넷상연애 좋지 않습니다 넷상은 연애하라고 있는것이 아닙니다 넷상에서는 진정한 사랑은 없습니다 넷상에서의 연애 당연히 외로워서 사귀는것 아닙니까?그리고 넷상에서는 서로의 얼굴,성격등 다양한걸 잘 모르는 상태입니다 그러니 아무리 외로우셔도 넷상에서는 절대로 연애하지 마세요 그리고 몇몇 남성분들 어린애들한테 잘하는짓입니다 부끄럽지도 않으십니까?대체 왜 그런짓을 하는지 도무지 이해가 안갑니다 초면부터 패드립에다가 섹드립하시면 좋습니까?지금 피해자들은 죄책감과 그 고통에 시달리고 있습니다 저는 그런 피해자들이 안타깝습니다 그런 피해자들은 죄가 없는데도 죄책감에 시달리면 안됩니다 다들 아무나 친추받지 마시고 넷상에선 조심하세요 저는 여러분을 위한 말입니다 저도 한명의 피해자였기때문에 이런말을 하는겁니다 여긴 현실이 아닌 넷상입니다 넷상에서는 절대 아무도 믿지마세요 넷상은 하나의 가상공간입니다 지금 넷상에서 자칫하면 일이 커집니다 그러니 다들 넷상에서는 서로 베려하며 이앱을 사용합시다^^",2021년 2월 16일,1,별표 5개 만점에 3개를 받았습니다.
57,yh_lo _mh,, 정말 다 좋아요!! 가끔 영상이 안되거나 해서 조금 불편하긴 한데 시간 지나면 금방 또 되가지고 만족해요ㅎㅎ,2021년 2월 18일,14,별표 5개 만점에 5개를 받았습니다.
58,로즈배리,, 운영자님들 뭐하는거임? 답글쓸라고 들어갔더니 강제 종료되고 그러면 완전 쓰래기 앱이내;; 이앱은 그냥 섭종해야됨 그냥저는 인스타나 할거구요 업대이트해도 그러네 님들아 이앱 깔지마셈 어느순간부터 저처럼 되니 인스타를 추천해드림 절때깔지마셈,2021년 2월 21일,3,별표 5개 만점에 1개를 받았습니다.
59,하트조준발사,, 동영상 보는곳이 없어졌나요??업데이트하고 나서 없어졌네요...ㅠㅠ 시간나면 들어가서 잘봤는데....다시 만들어주세요~~~~~빨리 동영상 보는거 다시 만들어주세요~~~!!!!,2021년 2월 4일,51,별표 5개 만점에 4개를 받았습니다.
60,이권진,, 왜 외국어 번역이 안되지요?? 번역은 둘째쳐도 댓글을 복사해서 번역기 돌려보려고 해도 드래그 자체가 안되던데... 폰어플이 이상한건지 외국어 번역기능이 없는것은 요즘같은 시대에 좀 뒤떨어지는것 같군요.,2021년 2월 8일,0,별표 5개 만점에 1개를 받았습니다.
61,나유,, 좋긴 하지만 지금 이름을 바꿨는데 원래 기본 이름하고 다른 이름을 사용 했는데 다른 이름을 삭제 했는데 안 없어지고 계속 그것만 있어요 이름 어떡해야 기본으로 바꿀까요,2021년 2월 18일,0,별표 5개 만점에 3개를 받았습니다.
62,밤폰,, 페이스북 계정을 실수로 탈퇴했는데요. 어제 계정이 삭제되었습니다. 혹시 계정을 다시 복구 해 주실 수 있으신가요...? 정말 의도치 않게 탈퇴 한 거라서요.,2021년 2월 5일,0,별표 5개 만점에 3개를 받았습니다.
63,m,, 별1개는 뭔데;; 나는 비번일어버렸을때 다찾고 09인데도 내계정 쓴다. 그리고 08이 안되는 이유는 08이 만14세가 안될수 있어서 안한건데 그런건 생각안하냐.,2021년 2월 18일,0,별표 5개 만점에 5개를 받았습니다.
64,반창고리.,, 다른 메뉴는 잘되는거 같은디 페이스북 페이지에 글 작성하려고 누르면 앱이 꺼지네요ㅠ 업데이트 되도 마찬가지에요ㅠ,2021년 2월 4일,2,별표 5개 만점에 1개를 받았습니다.
65,진콘jincon,, 페이스북 자체가 아주 좋구 멀리있는 사람들과 새로운 채팅만남 또는 같이 재밌는 시간도 즐길수 있고 또 이시국에 못만나는 친구와 페이스북으로 얘기하며 그룹에서 활동하고 그룹만들고 아주 다양하하고 편리합니다. 하지만 페이스북을 지웟다 깔면 계정 저장된거 다 사라지고 너무 불편합니다 이 점만 고치시면 저는 아무 이상없는것 같네요 페이스북 만들어주셔서 정말 진심으로 감사드립니다,2021년 2월 23일,0,별표 5개 만점에 4개를 받았습니다.
66,오봉환,, 사진을 삭제하면 지워저야지 안지워짐. 필요없는 설정이 너무 많음.,2021년 2월 26일,0,별표 5개 만점에 1개를 받았습니다.
